reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,sentimen,Cleaning,HapusEmoji,3/Lebih,CaseFolding,Tokenizing,Formalisasi,tokens_akhir
b86dad84-d039-41eb-9412-80513c4868a6,Moch Hakim Hizbullah,https://play-lh.googleusercontent.com/a/ACg8ocIUGhzjHMjL9MipqOMGeRFbSbi9R1cC6mscTAIUjc9YW6tfVw=mo,berat banget apknya . tolong diperbaiki lagi agar responsif edit: oke sudah lumayan,5,0,4.14.1,2025-08-08 17:05:38,"Thanks udah pakai Nanovest Kak! Makasih sarannya ya. Terkait kendala aplikasi, kamu bisa langsung ceritain detailnya dengan hubungi tim Customer Care kita lewat Live Chat atau email di care@nanovest.io ya kami siap bantu.",2025-07-29 21:38:53,4.14.1,com.nanovest.prod,Positif,berat banget apknya . tolong diperbaiki lagi agar responsif edit: oke sudah lumayan,berat banget apknya . tolong diperbaiki lagi agar responsif edit: oke sudah lumayan,berat banget apknya . tolong diperbaiki lagi agar responsif edit: oke sudah lumayan,berat banget apknya . tolong diperbaiki lagi agar responsif edit: oke sudah lumayan,"['berat', 'banget', 'apknya', '.', 'tolong', 'diperbaiki', 'lagi', 'agar', 'responsif', 'edit', ':', 'oke', 'sudah', 'lumayan']","['berat', 'banget', 'apknya', '.', 'tolong', 'diperbaiki', 'lagi', 'agar', 'responsif', 'edit', ':', 'oke', 'sudah', 'lumayan']","['berat', 'apknya', '', 'baik', 'responsif', 'edit', '', 'oke', 'lumayan']"
29c977f9-9fe9-428a-8716-bfd6e256deff,TOKO ZYLA,https://play-lh.googleusercontent.com/a/ACg8ocJd6d9cGxBFUTOEAKvzk99hQr1q0KGdLLkDm5Hd_Womjf6RIQ=mo,"Uda cukup puas, cuma kekurangannya notifikasi transaksi keluar & masuk belum bisa. Padahal MY BCA & BRIMO uda bisa",3,0,3.1.56,2025-08-08 16:06:25,"Mohon maaf atas ketidaknyamanan yang dialami. Agar OCTO Mobile dapat melakukan pengecekan lebih lanjut, apakah Anda dapat mengirimkan email ke 14041@cimbniaga.co.id yang berisi nama, nomor ponsel dan detail kendala yang dialami? Kami akan berusaha untuk membantu secepatnya. Terima kasih telah menggunakan OCTO Mobile.",2025-08-08 16:18:09,3.1.56,id.co.cimbniaga.mobile.android,Netral,"Uda cukup puas, cuma kekurangannya notifikasi transaksi keluar & masuk belum bisa. Padahal MY BCA & BRIMO uda bisa","Uda cukup puas, cuma kekurangannya notifikasi transaksi keluar & masuk belum bisa. Padahal MY BCA & BRIMO uda bisa","Uda cukup puas, cuma kekurangannya notifikasi transaksi keluar & masuk belum bisa. Padahal MY BCA & BRIMO uda bisa","uda cukup puas, cuma kekurangannya notifikasi transaksi keluar & masuk belum bisa. padahal my bca & brimo uda bisa","['uda', 'cukup', 'puas', ',', 'cuma', 'kekurangannya', 'notifikasi', 'transaksi', 'keluar', '&', 'masuk', 'belum', 'bisa', '.', 'padahal', 'my', 'bca', '&', 'brimo', 'uda', 'bisa']","['sudah', 'cukup', 'puas', ',', 'cuma', 'kekurangannya', 'notifikasi', 'transaksi', 'keluar', '&', 'masuk', 'belum', 'bisa', '.', 'padahal', 'my', 'baca', '&', 'brimo', 'sudah', 'bisa']","['cukup', 'puas', '', 'cuma', 'kurang', 'notifikasi', 'transaksi', 'keluar', '', 'masuk', '', 'my', 'baca', '', 'brimo']"
b0c1d610-cc9c-4b8b-a6b8-45d187087768,Dika Bansel45,https://play-lh.googleusercontent.com/a/ACg8ocJnH0WlGMw-d7PFXpKn0h1ubmfYuVVFB-sSNYTtEkyZXtfx6A=mo,apk mudah dipahami dan cuma modal kecil buat memulainya tapi sayang di hpku lag terus,4,0,4.14.1,2025-08-08 14:12:51,"Hai Kak, tidak perlu khawatir ya. Kamu bisa ceritain detail masalahnya ke tim Customer Care kami melalui Live Chat atau email di care@nanovest.io ya supaya bisa segera dibantu",2025-08-08 23:00:24,4.14.1,com.nanovest.prod,Positif,apk mudah dipahami dan cuma modal kecil buat memulainya tapi sayang di hpku lag terus,apk mudah dipahami dan cuma modal kecil buat memulainya tapi sayang di hpku lag terus,apk mudah dipahami dan cuma modal kecil buat memulainya tapi sayang di hpku lag terus,apk mudah dipahami dan cuma modal kecil buat memulainya tapi sayang di hpku lag terus,"['apk', 'mudah', 'dipahami', 'dan', 'cuma', 'modal', 'kecil', 'buat', 'memulainya', 'tapi', 'sayang', 'di', 'hpku', 'lag', 'terus']","['apk', 'mudah', 'dipahami', 'dan', 'cuma', 'modal', 'kecil', 'buat', 'memulainya', 'tapi', 'sayang', 'di', 'hpku', 'lag', 'terus']","['apk', 'mudah', 'paham', 'cuma', 'modal', 'kecil', 'buat', 'mula', 'sayang', 'hpku', 'lag']"
1b7ffb04-c55b-47ae-97d0-b85bf4289d60,Eris Prayoga,https://play-lh.googleusercontent.com/a/ACg8ocIhOPmGfHeeomnofsYppDvmrodytJRLaJwTFMM8mwT4bC6I=mo,aplikasi Ter kocak,1,0,2.74.0,2025-08-08 14:11:10,"Hai kak, mohon maaf atas ketidaknyamanannya. Apabila mengalami kendala atau kesulitan silakan menghubungi kami melalui Chat Bantuan Ajaib pada aplikasi atau melalui email kami di support.saham@ajaib.co.id . Terima kasih ~VAR",2025-08-09 00:29:52,2.74.0,ajaib.co.id,Negatif,aplikasi Ter kocak,aplikasi Ter kocak,aplikasi Ter kocak,aplikasi ter kocak,"['aplikasi', 'ter', 'kocak']","['aplikasi', 'ter', 'kocak']","['aplikasi', 'ter', 'kocak']"
fd90b996-5c73-4b27-b176-9cb117ed99c0,Angky Orat,https://play-lh.googleusercontent.com/a/ACg8ocKLjuzAkHXDH3poDGUPcbCzbKmFEGri5nu0iZ8wFpNOvCyLxQ=mo,nice,5,0,4.13.0,2025-08-08 13:43:24,"Thanks for using Nanovest! We hope you're finding investing easier now. Tell your friends about us! If you need anything, our Customer Care team is here to help via Live Chat or email at care@nanovest.io",2025-08-08 22:47:00,4.13.0,com.nanovest.prod,Positif,nice,nice,nice,nice,['nice'],['nice'],['nice']
ed4c04cf-174a-4546-ab70-df507bbe4635,Renaldi Re,https://play-lh.googleusercontent.com/a-/ALV-UjWnz2OLthG60QjcfJJ-9Y-GMBqP2NwFJWgogSG1bUEPVb6Nat20,"ga bisa kasi comen ,, panjang ceritanya",1,0,3.1.56,2025-08-08 12:29:12,"Bapak/Ibu, mohon maaf atas ketidaknyamanan yang dialami. Untuk pemeriksaan lebih lanjut, mohon kesediaannya untuk mengirimkan email ke 14041@cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar tim kami dapat melakukan pengecekan. Terima kasih.
",2025-08-08 12:45:01,3.1.56,id.co.cimbniaga.mobile.android,Negatif,"ga bisa kasi comen ,, panjang ceritanya","ga bisa kasi comen ,, panjang ceritanya","ga bisa kasi comen ,, panjang ceritanya","ga bisa kasi comen ,, panjang ceritanya","['ga', 'bisa', 'kasi', 'comen', ',', ',', 'panjang', 'ceritanya']","['enggak', 'bisa', 'kasih', 'komen', ',', ',', 'panjang', 'ceritanya']","['kasih', 'komen', '', '', 'panjang', 'cerita']"
99219888-2a62-40da-91fd-5db6924ddaaf,Julian Julianto,https://play-lh.googleusercontent.com/a/ACg8ocIAe7se0ay9Czjs-QBpDPRZmad16g5-Z6Syj_qfyW-_pMXk2A=mo,verifikasi kok lama banget,3,0,2.74.0,2025-08-08 10:07:07,"Hi Kak, mohon maaf atas ketidaknyamanannya. Mengenai kendala Kakak mohon kesediaannya untuk menghubungi kami melalui Chat Bantuan Ajaib pada aplikasi atau melalui email kami di support.saham@ajaib.co.id ya kak. Terima kasih ~IKA
",2025-08-09 07:42:07,2.74.0,ajaib.co.id,Netral,verifikasi kok lama banget,verifikasi kok lama banget,verifikasi kok lama banget,verifikasi kok lama banget,"['verifikasi', 'kok', 'lama', 'banget']","['verifikasi', 'kok', 'lama', 'banget']","['verifikasi', 'lama']"
72a32659-36f6-4139-8bdc-87cd3a0e3b33,Hafsah Abdul,https://play-lh.googleusercontent.com/a/ACg8ocKsICk1iy0K_ECEwGJB8ecNDNYJAtjOKifE8MO_iSond1GUUQ=mo,"mantap,bisa di andalkan semoga sukses terus",5,0,,2025-08-08 09:28:22,"Hai Kak, terima kasih telah memilih Nanovest. Kami akan terus berinovasi guna memberikan pengalaman terbaik untuk kamu. Apabila ada hal yang ingin ditanyakan, silakan menghubungi kami melalui Live Chat di Website & App atau email care@nanovest.io ya",2025-08-08 22:39:20,,com.nanovest.prod,Positif,"mantap,bisa di andalkan semoga sukses terus","mantap,bisa di andalkan semoga sukses terus","mantap,bisa di andalkan semoga sukses terus","mantap,bisa di andalkan semoga sukses terus","['mantap', ',', 'bisa', 'di', 'andalkan', 'semoga', 'sukses', 'terus']","['mantap', ',', 'bisa', 'di', 'andalkan', 'semoga', 'sukses', 'terus']","['mantap', '', 'andal', 'moga', 'sukses']"
cac8a078-5476-4e26-83b6-8b883171f055,Alex Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjXsDQBRF18PDX0L19NkFQ2oydv6RbBjhcG9i5xjQut5YE0PoL4,"pegawainya lelet,yang antri duluan malah di suruh terakhir.aneh",1,0,3.1.56,2025-08-08 09:10:55,"Bapak/Ibu, mohon maaf atas ketidaknyamanan yang dialami. Untuk pemeriksaan lebih lanjut, mohon kesediaannya untuk mengirimkan email ke 14041@cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar tim kami dapat melakukan pengecekan. Terima kasih.
",2025-08-08 09:14:57,3.1.56,id.co.cimbniaga.mobile.android,Negatif,"pegawainya lelet,yang antri duluan malah di suruh terakhir.aneh","pegawainya lelet,yang antri duluan malah di suruh terakhir.aneh","pegawainya lelet,yang antri duluan malah di suruh terakhir.aneh","pegawainya lelet,yang antri duluan malah di suruh terakhir.aneh","['pegawainya', 'lelet', ',', 'yang', 'antri', 'duluan', 'malah', 'di', 'suruh', 'terakhir.aneh']","['pegawainya', 'lelet', ',', 'yang', 'antri', 'duluan', 'malah', 'di', 'suruh', 'terakhir.aneh']","['pegawai', 'lelet', '', 'antri', 'duluan', 'malah', 'suruh', 'akhir aneh']"
c9ce8bba-e096-4682-8c6b-d283e5b962a6,mas intan,https://play-lh.googleusercontent.com/a-/ALV-UjU8qfhLP-kiCkmsEAVS5xtmfT7HxpEBXuURBFpbAWuWBWHCRrfD,"wooiii tolong stok bit. kalo mau daftar jangan pilih kasih. saya verivikasi sekuritas nya bisa 6 hari dan untuk ke 3 nya saya butuh 8 hari. sedangkan teman saya 1 hari sudah di verivikasi sekuritas nya. kenapa bisa begituu. niat gak lu buat aplikasi sekuritas nya. beda sehari gw daftar stok bit. besok nya gw daftar bca sekuritas. 1 hari sudah jadi, pagi daftar sore jam 3 sudah bisa di pakai. sedangkan stok bit yang sudah dulu gw daftar verifikasi yang 1 aja belum juga selesai. kocakkkk",1,3,3.13.2,2025-08-08 08:17:09,"Halo Kak,

Dalam 2 minggu terakhir, permintaan untuk pendaftaran di Stockbit melonjak 5x lipat dari biasanya. Maka dari itu, verifikasi memakan waktu yang lebih lama dari biasanya. Namun kami sudah melakukan penyesuaian dan berkomitmen untuk menyelesaikan semua pendaftaran di Stockbit dalam 3 hari kedepan.

Kami minta maaf untuk hal ini.",2025-08-11 06:14:37,3.13.2,com.stockbit.android,Negatif,"wooiii tolong stok bit. kalo mau daftar jangan pilih kasih. saya verivikasi sekuritas nya bisa 6 hari dan untuk ke 3 nya saya butuh 8 hari. sedangkan teman saya 1 hari sudah di verivikasi sekuritas nya. kenapa bisa begituu. niat gak lu buat aplikasi sekuritas nya. beda sehari gw daftar stok bit. besok nya gw daftar bca sekuritas. 1 hari sudah jadi, pagi daftar sore jam 3 sudah bisa di pakai. sedangkan stok bit yang sudah dulu gw daftar verifikasi yang 1 aja belum juga selesai. kocakkkk","wooiii tolong stok bit. kalo mau daftar jangan pilih kasih. saya verivikasi sekuritas nya bisa 6 hari dan untuk ke 3 nya saya butuh 8 hari. sedangkan teman saya 1 hari sudah di verivikasi sekuritas nya. kenapa bisa begituu. niat gak lu buat aplikasi sekuritas nya. beda sehari gw daftar stok bit. besok nya gw daftar bca sekuritas. 1 hari sudah jadi, pagi daftar sore jam 3 sudah bisa di pakai. sedangkan stok bit yang sudah dulu gw daftar verifikasi yang 1 aja belum juga selesai. kocakkkk","wooi tolong stok bit. kalo mau daftar jangan pilih kasih. saya verivikasi sekuritas nya bisa 6 hari dan untuk ke 3 nya saya butuh 8 hari. sedangkan teman saya 1 hari sudah di verivikasi sekuritas nya. kenapa bisa begituu. niat gak lu buat aplikasi sekuritas nya. beda sehari gw daftar stok bit. besok nya gw daftar bca sekuritas. 1 hari sudah jadi, pagi daftar sore jam 3 sudah bisa di pakai. sedangkan stok bit yang sudah dulu gw daftar verifikasi yang 1 aja belum juga selesai. kocak","wooi tolong stok bit. kalo mau daftar jangan pilih kasih. saya verivikasi sekuritas nya bisa 6 hari dan untuk ke 3 nya saya butuh 8 hari. sedangkan teman saya 1 hari sudah di verivikasi sekuritas nya. kenapa bisa begituu. niat gak lu buat aplikasi sekuritas nya. beda sehari gw daftar stok bit. besok nya gw daftar bca sekuritas. 1 hari sudah jadi, pagi daftar sore jam 3 sudah bisa di pakai. sedangkan stok bit yang sudah dulu gw daftar verifikasi yang 1 aja belum juga selesai. kocak","['wooi', 'tolong', 'stok', 'bit', '.', 'kalo', 'mau', 'daftar', 'jangan', 'pilih', 'kasih', '.', 'saya', 'verivikasi', 'sekuritas', 'nya', 'bisa', '6', 'hari', 'dan', 'untuk', 'ke', '3', 'nya', 'saya', 'butuh', '8', 'hari', '.', 'sedangkan', 'teman', 'saya', '1', 'hari', 'sudah', 'di', 'verivikasi', 'sekuritas', 'nya', '.', 'kenapa', 'bisa', 'begituu', '.', 'niat', 'gak', 'lu', 'buat', 'aplikasi', 'sekuritas', 'nya', '.', 'beda', 'sehari', 'gw', 'daftar', 'stok', 'bit', '.', 'besok', 'nya', 'gw', 'daftar', 'bca', 'sekuritas', '.', '1', 'hari', 'sudah', 'jadi', ',', 'pagi', 'daftar', 'sore', 'jam', '3', 'sudah', 'bisa', 'di', 'pakai', '.', 'sedangkan', 'stok', 'bit', 'yang', 'sudah', 'dulu', 'gw', 'daftar', 'verifikasi', 'yang', '1', 'aja', 'belum', 'juga', 'selesai', '.', 'kocak']","['wooi', 'tolong', 'stok', 'bit', '.', 'kalo', 'mau', 'daftar', 'jangan', 'pilih', 'kasih', '.', 'saya', 'verivikasi', 'sekuritas', 'nya', 'bisa', '6', 'hari', 'dan', 'untuk', 'ke', '3', 'nya', 'saya', 'butuh', '8', 'hari', '.', 'sedangkan', 'teman', 'saya', '1', 'hari', 'sudah', 'di', 'verivikasi', 'sekuritas', 'nya', '.', 'kenapa', 'bisa', 'begituu', '.', 'niat', 'enggak', 'lu', 'buat', 'aplikasi', 'sekuritas', 'nya', '.', 'beda', 'sehari', 'gue', 'daftar', 'stok', 'bit', '.', 'besok', 'nya', 'gue', 'daftar', 'baca', 'sekuritas', '.', '1', 'hari', 'sudah', 'jadi', ',', 'pagi', 'daftar', 'sore', 'jam', '3', 'sudah', 'bisa', 'di', 'pakai', '.', 'sedangkan', 'stok', 'bit', 'yang', 'sudah', 'dulu', 'gue', 'daftar', 'verifikasi', 'yang', '1', 'saja', 'belum', 'juga', 'selesai', '.', 'kocak']","['wooi', 'stok', 'bit', '', 'daftar', 'jangan', 'pilih', 'kasih', '', 'verivikasi', 'sekuritas', '6', 'hari', '3', 'butuh', '8', 'hari', '', 'teman', '1', 'hari', 'verivikasi', 'sekuritas', '', 'begituu', '', 'niat', 'lu', 'buat', 'aplikasi', 'sekuritas', '', 'beda', 'hari', 'daftar', 'stok', 'bit', '', 'besok', 'daftar', 'baca', 'sekuritas', '', '1', 'hari', '', 'pagi', 'daftar', 'sore', 'jam', '3', 'pakai', '', 'stok', 'bit', 'dulu', 'daftar', 'verifikasi', '1', 'selesai', '', 'kocak']"
04bc3cd1-6a59-45c1-99a0-5b2133df10e1,Manjari lah,https://play-lh.googleusercontent.com/a-/ALV-UjXsbbx8WkHxWe4Y1BVT2hhvbOs1bQIqmxDoKl6yli3Vz35KoWqt,tolong perbaiki aplikasinya ..sering sekali keluar secara tiba tiba,4,0,1.139.3,2025-08-08 08:12:15,"Halo Kak Manjari, mohon maaf atas kendala yang dialami. Perihal ini mohon dapat kontak CS Whatsapp kami di 08875050700 agar dapat dilakukan pengecekan. Terima kasih",2025-08-08 10:25:02,1.139.3,com.simas.siminvest,Positif,tolong perbaiki aplikasinya ..sering sekali keluar secara tiba tiba,tolong perbaiki aplikasinya ..sering sekali keluar secara tiba tiba,tolong perbaiki aplikasinya ..sering sekali keluar secara tiba tiba,tolong perbaiki aplikasinya ..sering sekali keluar secara tiba tiba,"['tolong', 'perbaiki', 'aplikasinya', '..', 'sering', 'sekali', 'keluar', 'secara', 'tiba', 'tiba']","['tolong', 'perbaiki', 'aplikasinya', '..', 'sering', 'sekali', 'keluar', 'secara', 'tiba', 'tiba']","['baik', 'aplikasi', '', 'sering', 'sekali', 'keluar', 'tiba', 'tiba']"
1532c1d6-852d-4776-aa27-5d261fd8d335,Budi Prayitno,https://play-lh.googleusercontent.com/a/ACg8ocLYBN8fqEOALLvr_m-0NVQ8lb_JuVzGK6vZkpT1s6YkUE86mQ=mo,Supportnya lama,4,0,3.13.2,2025-08-08 08:11:24,"Halo kak,

Mohon maaf atas ketidaknyamanan yang dialami. Agar kami dapat membantu dengan lebih tepat, mohon kesediaannya untuk menyampaikan detail kendalanya melalui menu Chat Support di aplikasi Stockbit atau email ke support@stockbit.com.

Tim kami siap membantu dan akan segera menindaklanjuti laporan Kakak secepat mungkin.
",2025-08-11 06:13:53,3.13.2,com.stockbit.android,Positif,Supportnya lama,Supportnya lama,Supportnya lama,supportnya lama,"['supportnya', 'lama']","['supportnya', 'lama']","['supportnya', 'lama']"
6a575301-ac8c-4ae4-be80-33cb3bb36e78,Ki Dal,https://play-lh.googleusercontent.com/a/ACg8ocI63vKc99bxtOpph22V-2JrI7WkmgNFoyGnWY_hhKIZ1CKIWg=mo,gak ada stoplos dan trailing stop,4,0,5.2.0,2025-08-08 05:45:31,Mohon maaf atas ketidaknyamanannya. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi melalui Bareksa. Untuk pertanyaan/kendala kamu mohon dapat dikirimkan melalui email ke cs@bareksa.com dan Live chat melalui Aplikasi Bareksa.,2025-08-09 02:21:00,5.2.0,com.bareksa.app,Positif,gak ada stoplos dan trailing stop,gak ada stoplos dan trailing stop,gak ada stoplos dan trailing stop,gak ada stoplos dan trailing stop,"['gak', 'ada', 'stoplos', 'dan', 'trailing', 'stop']","['enggak', 'ada', 'stoplos', 'dan', 'trailing', 'stop']","['stoplos', 'trailing', 'stop']"
fcc0fe1d-45b7-4423-87f5-0f8c928aeaae,gustama arsitrapurna sunuasta,https://play-lh.googleusercontent.com/a-/ALV-UjVNzEas64tUnl2pnRhtknY2X1v5u1aY3qV_cgkfRRE6fwJS-k8,SAYA SANGAT KECEWA!!! Pelayanan yang buruk dan berbelit belit. Akun saya terkunci dan tidak bisa akses sudah berbulan bulan tidak ada kejelasan. Padahal dana saya tidak banyak disana. Saya hanya ingin memulai belajar berinvestasi. Namun dana saya malah ditahan. Kalau begini tidak ada bedanya dengan JUDI ONLINE.,1,0,,2025-08-08 05:20:02,Hi. Kami informasikan kami sudah menghubungi anda dengan nomor 021 50887200 untuk lakukan verifikasi reset security question ke nomor handphone terdaftar di IPOT tetapi keterangan nomor dialihkan. Silakan hubungi Call Center 021 50887200 &5 0860608/email ke support@indopremier.com/WA 08119197200 untuk kami periksakan. Terima kasih,2025-08-08 08:07:42,,com.indopremier.ipot,Negatif,SAYA SANGAT KECEWA!!! Pelayanan yang buruk dan berbelit belit. Akun saya terkunci dan tidak bisa akses sudah berbulan bulan tidak ada kejelasan. Padahal dana saya tidak banyak disana. Saya hanya ingin memulai belajar berinvestasi. Namun dana saya malah ditahan. Kalau begini tidak ada bedanya dengan JUDI ONLINE.,SAYA SANGAT KECEWA!!! Pelayanan yang buruk dan berbelit belit. Akun saya terkunci dan tidak bisa akses sudah berbulan bulan tidak ada kejelasan. Padahal dana saya tidak banyak disana. Saya hanya ingin memulai belajar berinvestasi. Namun dana saya malah ditahan. Kalau begini tidak ada bedanya dengan JUDI ONLINE.,SAYA SANGAT KECEWA! Pelayanan yang buruk dan berbelit belit. Akun saya terkunci dan tidak bisa akses sudah berbulan bulan tidak ada kejelasan. Padahal dana saya tidak banyak disana. Saya hanya ingin memulai belajar berinvestasi. Namun dana saya malah ditahan. Kalau begini tidak ada bedanya dengan JUDI ONLINE.,saya sangat kecewa! pelayanan yang buruk dan berbelit belit. akun saya terkunci dan tidak bisa akses sudah berbulan bulan tidak ada kejelasan. padahal dana saya tidak banyak disana. saya hanya ingin memulai belajar berinvestasi. namun dana saya malah ditahan. kalau begini tidak ada bedanya dengan judi online.,"['saya', 'sangat', 'kecewa', '!', 'pelayanan', 'yang', 'buruk', 'dan', 'berbelit', 'belit', '.', 'akun', 'saya', 'terkunci', 'dan', 'tidak', 'bisa', 'akses', 'sudah', 'berbulan', 'bulan', 'tidak', 'ada', 'kejelasan', '.', 'padahal', 'dana', 'saya', 'tidak', 'banyak', 'disana', '.', 'saya', 'hanya', 'ingin', 'memulai', 'belajar', 'berinvestasi', '.', 'namun', 'dana', 'saya', 'malah', 'ditahan', '.', 'kalau', 'begini', 'tidak', 'ada', 'bedanya', 'dengan', 'judi', 'online', '.']","['saya', 'sangat', 'kecewa', '!', 'pelayanan', 'yang', 'buruk', 'dan', 'berbelit', 'belit', '.', 'akun', 'saya', 'terkunci', 'dan', 'tidak', 'bisa', 'akses', 'sudah', 'berbulan', 'bulan', 'tidak', 'ada', 'kejelasan', '.', 'padahal', 'dana', 'saya', 'tidak', 'banyak', 'disana', '.', 'saya', 'hanya', 'ingin', 'memulai', 'belajar', 'berinvestasi', '.', 'namun', 'dana', 'saya', 'malah', 'ditahan', '.', 'kalau', 'begini', 'tidak', 'ada', 'bedanya', 'dengan', 'judi', 'online', '.']","['kecewa', '', 'layan', 'buruk', 'belit', 'belit', '', 'akun', 'kunci', 'akses', 'bulan', 'bulan', 'jelas', '', 'dana', 'banyak', 'sana', '', 'mulai', 'ajar', 'investasi', '', 'dana', 'malah', 'tahan', '', 'begini', 'beda', 'judi', 'online', '']"
bb0163b1-ce12-402a-845c-559cde242890,Wulan Nurul,https://play-lh.googleusercontent.com/a-/ALV-UjW0Je_r2xV9MT0P7GZlD3MyI3DUfF3JfsqOAzB6HXngEj-nlXQ,Kenapa sekarang lama banget update harga emas nyaa yaa. padahal di apk jam 09.30 tapi tau nya blm update juga harga emas nyaa.,4,0,5.1.1,2025-08-08 05:11:40,"Mohon maaf atas ketidaknyamanannya. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi melalui Bareksa. Untuk pertanyaan/kendala kamu mohon dapat dikirimkan melalui email ke cs@bareksa.com dan Live chat melalui Aplikasi Bareksa.
",2025-08-09 02:20:43,5.1.1,com.bareksa.app,Positif,Kenapa sekarang lama banget update harga emas nyaa yaa. padahal di apk jam 09.30 tapi tau nya blm update juga harga emas nyaa.,Kenapa sekarang lama banget update harga emas nyaa yaa. padahal di apk jam 09.30 tapi tau nya blm update juga harga emas nyaa.,Kenapa sekarang lama banget update harga emas nyaa yaa. padahal di apk jam 09.30 tapi tau nya blm update juga harga emas nyaa.,kenapa sekarang lama banget update harga emas nyaa yaa. padahal di apk jam 09.30 tapi tau nya blm update juga harga emas nyaa.,"['kenapa', 'sekarang', 'lama', 'banget', 'update', 'harga', 'emas', 'nyaa', 'yaa', '.', 'padahal', 'di', 'apk', 'jam', '09.30', 'tapi', 'tau', 'nya', 'blm', 'update', 'juga', 'harga', 'emas', 'nyaa', '.']","['kenapa', 'sekarang', 'lama', 'banget', 'update', 'harga', 'emas', 'nya', 'ya', '.', 'padahal', 'di', 'apk', 'jam', '09.30', 'tapi', 'tau', 'nya', 'belum', 'update', 'juga', 'harga', 'emas', 'nya', '.']","['sekarang', 'lama', 'update', 'harga', 'emas', '', 'apk', 'jam', '09 30', 'tau', 'update', 'harga', 'emas', '']"
7614ec29-76aa-4f73-9e0b-e434ee441314,Novan,https://play-lh.googleusercontent.com/a-/ALV-UjXuEoJuDfYap1JnxKcBCFvuj23L_1mV9afHVbmI0SFJ2gTCMsgv,"Apk aneh, mau regis ga jadi jadi, data udah sesuai dibilang belum sesuai, mau coba video call lagi gabisa gabisa di pencet.",1,0,3.13.2,2025-08-08 04:57:05,"Halo kak,

Mohon maaf atas ketidaknyamanan yang dialami. Agar kami dapat membantu dengan lebih tepat, mohon kesediaannya untuk menyampaikan detail kendala registrasinya melalui menu Chat Support di aplikasi Stockbit atau email ke support@stockbit.com.

Tim kami siap membantu dan akan segera menindaklanjuti laporan Kakak secepat mungkin.
",2025-08-11 06:10:05,3.13.2,com.stockbit.android,Negatif,"Apk aneh, mau regis ga jadi jadi, data udah sesuai dibilang belum sesuai, mau coba video call lagi gabisa gabisa di pencet.","Apk aneh, mau regis ga jadi jadi, data udah sesuai dibilang belum sesuai, mau coba video call lagi gabisa gabisa di pencet.","Apk aneh, mau regis ga jadi jadi, data udah sesuai dibilang belum sesuai, mau coba video call lagi gabisa gabisa di pencet.","apk aneh, mau regis ga jadi jadi, data udah sesuai dibilang belum sesuai, mau coba video call lagi gabisa gabisa di pencet.","['apk', 'aneh', ',', 'mau', 'regis', 'ga', 'jadi', 'jadi', ',', 'data', 'udah', 'sesuai', 'dibilang', 'belum', 'sesuai', ',', 'mau', 'coba', 'video', 'call', 'lagi', 'gabisa', 'gabisa', 'di', 'pencet', '.']","['apk', 'aneh', ',', 'mau', 'regis', 'enggak', 'jadi', 'jadi', ',', 'data', 'sudah', 'sesuai', 'dibilang', 'belum', 'sesuai', ',', 'mau', 'coba', 'video', 'call', 'lagi', 'enggak bisa', 'enggak bisa', 'di', 'pencet', '.']","['apk', 'aneh', '', 'regis', '', 'data', 'sesuai', 'bilang', 'sesuai', '', 'coba', 'video', 'call', 'enggak bisa', 'enggak bisa', 'pencet', '']"
21fd6e8a-9f80-44cd-a07a-5bb8ba67f840,Teguh Antonio,https://play-lh.googleusercontent.com/a/ACg8ocJeXIkPXx2s4jYGvc-9KoITNc2S6bVVUuU3vTJvvQM8X9hiwQ=mo,mantap aplikasinya,5,0,1.138.1,2025-08-08 04:45:36,,,1.138.1,com.simas.siminvest,Positif,mantap aplikasinya,mantap aplikasinya,mantap aplikasinya,mantap aplikasinya,"['mantap', 'aplikasinya']","['mantap', 'aplikasinya']","['mantap', 'aplikasi']"
b9bdcbd1-a7bb-4b7b-92c4-e98f539e7610,Camelia Raa,https://play-lh.googleusercontent.com/a-/ALV-UjVraFtZKoUVjxe9Nls_Le2qsu9OiMDJyf26nnui9_zGygxMw3_J,👍,5,0,1.136.1,2025-08-08 04:36:58,,,1.136.1,com.simas.siminvest,Positif,👍,,,,[],[],[]
